,name,price,product_url,image,rating,tiki_now,freeship,under_price,discount_%,installment,gift
725,Măng khô đóng gói 500g ngon sạch an toàn không chất bảo quản,100000,https://tiki.vn/mang-kho-dong-goi-500g-ngon-sach-an-toan-khong-chat-bao-quan-p141964695.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_rulebase-newsku-listing-selected-w-competitor-v1_UNK_RB_PID.141964696&itm_medium=CPC&itm_source=tiki-reco&spid=141964696,https://salt.tikicdn.com/cache/200x200/ts/product/55/a9/3e/0332cc2528f8822a567d2e3d48689a58.jpg,0.0,False,False,False,0,False,False
726,Thùng 48 Bịch Sữa Tiệt Trùng Dutch Lady Cô Gái Hà Lan Có Đường (48X220ml),314000,https://tiki.vn/thung-48-bich-sua-tiet-trung-dutch-lady-co-gai-ha-lan-co-duong-48x220ml-p47799619.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202112070600_MD_PID.47799620&itm_medium=CPC&itm_source=tiki-reco&spid=47799620,https://salt.tikicdn.com/cache/200x200/ts/product/ef/45/fd/688636991e2af4421f004df6fd85f1cd.jpg,4.7,True,False,False,11,False,False
727,Sữa Entrust dành cho người tiểu đường (đái tháo đường) Entrust Milk 400g,429000,https://tiki.vn/sua-entrust-danh-cho-nguoi-tieu-duong-dai-thao-duong-entrust-milk-400g-p71606164.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_rulebase-newsku-listing-selected-w-competitor-v1_UNK_RB_PID.143819644&itm_medium=CPC&itm_source=tiki-reco&spid=143819644,https://salt.tikicdn.com/cache/200x200/ts/product/a2/3f/e4/de2dd392d32ede3a77b914eabcb2e3d7.jpg,0.0,True,True,False,11,False,True
728,Combo 2 bịch Cà phê sữa Nescafé Cà phê sữa đá (Bịch 25 gói x 24g) - [Tặng 2 hộp tiện dụng Nescafe],200000,https://tka.tiki.vn/pixel/pixel?CLICK=&data=djAwMaD3DARQFrg5eJqen2BWRGapU4Cinpt_kv_Q5EgYsWfe9dF1Y1ilhe8AQW2YDE8s1Yllq_lbbz1Q73AWesALNRAyPSYT0PK6W30xZU3Z8Us442mTCfiwlXOlKbydHKZLdrV2LyZR7umDgmAjyl4B3jcHoP0agFtASI-TSx4AqDTAlFvefQCFRknUUS5hezff7-e3bHnbtM0yx9_zqoEa1dDTc2dB-2MKENAVYi6kMCUINUBlw9q6HV_9oorQTkYbcsO77aBpwc704Iz7cCWbQsUcPGDu-w91EfebuTZCCxQBz8lYgZcFcmvaal1QXnxzNoKOeyzdvn2fJ_HK-3mBmE5WmojkCY4TEd1sTv7hqnzAmhdkviJ9vYtXv65XpAvh5MGHiCSrO_n8M4THJ49x7jIkKFGOHmIP63ZthlOYrooh4oAq7vtlx0uSvRgzp0nC8fz0bAehbaGw_3rbUhQHzerOgkrpjzCpKkmptS4djMp4p9jE0Y1_2SDPDoxRcoOv7-HpYx0rk86SRFOOKJk7dl2YqVD5TmXCgENRHJcl4BreIIGCEjpJNjOrrww1QFIv6W15HPBcirwMX_6VKRcWBYgkFs2B531dfdjb5juilvvX7QYoRaopoYaI5vuP6jtZNKUhUUVSmY0ZLZlSyu-udChXg71yARfMijCLrsD4i9dXnUGb3rO7Kf9a-zLTEApqMvjeMNUkN3-yqgnqxcqkxReRCw5CGeGqmjiCYfveYPZraFgAga_NfDOJTUFgG7GNvH3_k2YocsXixInIwEuwfrKntQ513hsMbMxjhH812PwCs9xyiQXPzt5-QOT0dxzg8XyjP4XZt2bh_kdF2IAifTtqx8oPOF_ufcpL92Nuuh7CE6AZpBq1PmTtdfVar4WI34zGdfp9OUr35sfNhBvngrbh2eMaiFTKRsCcHqgqBo90iRS27ij_W6WEggPr4ebTs7pIAmPeXRwKhel2sUw5biE2cfrd7aiG9v0eKE8gFF6CF1EcSswWlnKwuynsOa_x4dlAjY3S5g0Nc3dsYTAR2n8d4cyjSYTCclH_9nc8ntU7khRPuUOF97kCFSLO6Yq8ubTqni7-adqdglXL7pgxmgeCfvf7-kalwG_4kQ&itm_campaign=CTP_YPD_TKA_PLA_UNK_ALL_UNK_UNK_UNK_UNK_X.86874_Y.777435_Z.1566561_CN.Product-Ads_TMSX.5602d521-8d03-4e22-b27c-dbf365bc8558&itm_medium=CPC&itm_source=tiki-ads&reqid=t0KVejEBQG&pos=57&redirect=https%3A%2F%2Ftiki.vn%2Fcombo-2-bich-ca-phe-sua-nescafe-ca-phe-sua-da-bich-25-goi-x-24g-tang-2-hop-tien-dung-nescafe-p136519779.html%3Fspid%3D136519781,https://salt.tikicdn.com/cache/200x200/ts/product/4e/8e/50/66d151c8d2719b7cd2e97c7baabbc1ea.jpg,5.0,True,False,True,7,False,False
729,Thùng 12 Lon Nước Ngọt Có Gaz Pepsi (320ml/lon) - Phiên Bản Tết,95000,https://tiki.vn/thung-12-lon-nuoc-ngot-co-gaz-pepsi-320ml-lon-phien-ban-tet-p139973281.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_rulebase-newsku-listing-selected-w-competitor-v1_UNK_RB_PID.139973282&itm_medium=CPC&itm_source=tiki-reco&spid=139973282,https://salt.tikicdn.com/cache/200x200/ts/product/1b/e1/02/0abae5d217797d7f689b1e3250f56075.PNG,0.0,True,False,False,21,False,False
730,Thùng 24 lon bia lúa mì Tiger Platinum Wheat Lager 330ml/lon,425000,https://tiki.vn/thung-24-lon-bia-lua-mi-tiger-platinum-wheat-lager-330ml-lon-p118133862.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202112070600_MD_PID.118133863&itm_medium=CPC&itm_source=tiki-reco&spid=118133863,https://salt.tikicdn.com/cache/200x200/ts/product/45/e9/11/a61363ae49fc2cca3626fb70f2d0724c.jpg,4.8,True,False,False,7,False,False
731,"Hộp Kẹo Hỗn Hợp Alpenliebe, Chupa Chups, Mentos - Tặng Micro Karaoke (Hộp 614g)",270000,https://tiki.vn/hop-keo-hon-hop-alpenliebe-chupa-chups-mentos-tang-micro-karaoke-hop-614g-p141335229.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_rulebase-newsku-listing-selected-w-competitor-v1_UNK_RB_PID.141335231&itm_medium=CPC&itm_source=tiki-reco&spid=141335231,https://salt.tikicdn.com/cache/200x200/ts/product/88/c2/70/a7ad93cc3ea6baec4c8c99f9025187a0.jpg,0.0,True,False,False,0,False,False
732,Cà phê hòa tan NESCAFÉ 3in1 Cà phê sữa đá - Hộp 10 gói x 24 g,45000,https://tka.tiki.vn/pixel/pixel?CLICK=&data=djAwMY5kOm_BCckIJ-JPNfC-OYTsPhJzcTa-B5r7y06bwXvq6gkqXBdMamkBdV-7I4BPdZryffIttlxLibdMFOtbg2zGxmd3EIv6f1MQyviSu3BDMI2X8Oxgu_Zvf_F5gtnNe7xar33AzyghSjbxXBDJJ6DyB0Dx3F3x1oQGNMnV4-FTtxrxlYcCFRFygyua2RkiDLyHKHzo2KDMts12jInG1y4Vye9zRaE-fkgqCltev-fACNfQQmSNPF4W0ZI-7zTGE1GW_OfmxoHtL-uC2FRrzjTRH2wiXpEQ3fmTjvqAAceX2aWo43d1OJEHCk2xRh59dlg_aQGV9EfUmKBdU-FeM35qH1oqXQXivdx4QoWn1blPrxekjdxd24Wv3eeDgQ87XprIxhk_LaayB5UZHXf_EJKJr9R8P2RKZznFtWhf7JiFg_4FlJrHmyqNIjhFKS1U3CHvSiWb_Ze3naUtoz81qS3DnFWepdBBBLskKB0GW8prVPEiOslV7seHgxB7xLQaSe2GS-kk13v8KCNLEAwostVs3zubI3iXhAwuYcuV1hdU0AI1W28DD7H6VU2ipyp5pC6jlJ3ot7jM63cWkbI89Z4SNMsZlT4bvGPcsi9NAKDpzvCq_wF56S2r4eTKbiEBIGiWY5O_Md_JZ3KQEz_1DOdCHklCHpuSK2bUD7dx3bN2LeGdMMWDqcaDZA2J6rTscz73D3FDBSjjNDnFZms_tE-c6Iy4CBRRcuW_v6E_YX_NRifnDKwFur7fi1vyjdJffjSHy_5fBM8xvklhFUp5ZjMDR-aTFM0ff26ayJmmUm4ms_OGs6PGxsDgyJzD9roMmd5355wTUwBaFaoL43I01Qbu-0a_zBaxqcEkojR0DDc1s3oVY5M0RQmCj6Bv-LF8WE75zMhT5draFW7WpgyPLwqPMtadRFRKoXujXoBfXV-V8BrvKKyQ7A1o7GVtUsZR9uogDIfbnJhSJOY44c6bJlgnO03q55D94Yy0r5ppkTX0Urft4VFF-G7-nQ_AfbbB1fryAXAL8fkbUb0a-JKDMPcnHx3yRcKOe3qIsB_FgDmqil3bgt9ZFyYoAes4EsBTf60Fm2H0Xp9TQ2DOCeojPF9a5ppNwFBqqKSd&itm_campaign=CTP_YPD_TKA_PLA_UNK_ALL_UNK_UNK_UNK_UNK_X.86874_Y.777435_Z.1519326_CN.Product-Ads_TMSX.5602d521-8d03-4e22-b27c-dbf365bc8558&itm_medium=CPC&itm_source=tiki-ads&reqid=t0KVejEBQG&pos=61&redirect=https%3A%2F%2Ftiki.vn%2Fca-phe-hoa-tan-nescafe-3in1-ca-phe-sua-da-hop-10-goi-x-20-g-p2151923.html%3Fspid%3D2151925,https://salt.tikicdn.com/cache/200x200/media/catalog/producttmp/54/6f/12/ef6e7ce32910791486e014e33cb59797.png,4.3,True,False,False,10,False,False
733,"Combo 5 gói Bánh Que Thái Lan Mix Gói 60G nhiều vị Gà Cay, gà cay hàn quốc, ớt cay, rong biển",66000,https://tiki.vn/combo-5-goi-banh-que-thai-lan-mix-goi-60g-nhieu-vi-ga-cay-ga-cay-han-quoc-ot-cay-rong-bien-p146361216.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_rulebase-newsku-listing-selected-w-competitor-v1_UNK_RB_PID.146361217&itm_medium=CPC&itm_source=tiki-reco&spid=146361217,https://salt.tikicdn.com/cache/200x200/ts/product/bc/ab/e5/752bd1a43b388c3eb0a3c4f033241071.jpg,0.0,False,True,False,0,False,False
734,Kẹo Alpenliebe Hương Xoài Nhân Muối Ớt Phiên Bản Câu Chúc Tết 2022 (Gói 16 Thỏi),78000,https://tiki.vn/keo-alpenliebe-huong-xoai-nhan-muoi-ot-phien-ban-cau-chuc-tet-2022--goi-16-thoi--p58941370.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202112070600_MD_PID.58941371&itm_medium=CPC&itm_source=tiki-reco&spid=58941371,https://salt.tikicdn.com/cache/200x200/media/catalog/producttmp/ca/f7/3a/c74388ec55110b7028210b6a3b6cb932.jpg,5.0,True,False,False,14,False,False
735,Bánh dinh dưỡng enerzy 90g,30000,https://tiki.vn/banh-dinh-duong-enerzy-90g-p4105325.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_rulebase-newsku-listing-selected-w-competitor-v1_UNK_RB_PID.141829500&itm_medium=CPC&itm_source=tiki-reco&spid=141829500,https://salt.tikicdn.com/cache/200x200/ts/product/e9/36/60/d4df23f217e012604c0c1f33c0d658a4.jpg,0.0,False,False,False,0,False,False
736,Hộp 16 Viên Nén Cà Phê Rang Xay Nescafe Dolce Gusto - Espresso Intenso (96g),215000,https://tka.tiki.vn/pixel/pixel?CLICK=&data=djAwMalL_fHfGaWjhKg3DbMOHGP-YsYEhHw4kPzKa4OBnK4Jx5R6Jb-6tYcCeoENT1OywS7a_3Vb2acSb5vYek_vLAxQzBhNKfW7yLNKpEMmQbdUZzB2N0TlQYlZdhTLC0sAE9O7iTdcaJ2xJ-5ENiMiXn6zymZ9owL5wgCqFedsem-57zfWx5V5OpfF8pNij95lbhqMhSS7KROtCyz0qA0grQozXJORHLC2Z0UalWCiGQ9cgTwpZexFLue3jslGAXLVN75kXWbFN80txjuIq6XvHKRAoC58MTaBZqxww_bOFgjYgNTMMj1oI7RCujK_b0VwUTDu4du8nQBqy0YKdByPsX9_ScW1o08aQe5gMjg0N2R8uNfzcbbF6_Sx-58zgo6tw1Z-wUG3A3kC_eROsdzZL31pIPbolqLxA1R_ii1WNwqbIlbRwrHCta3gv1F1grHdiLoVxaK3Mhrajp19iMh-WdI1VQulzOKr3YbOkUfy2DpsfWao8AOvdYTd_F8m882Nl2J3Kz2eIF7_s4x0wWjJqeRCDPzDzB1rlnBelUA0muJZKDrZB8zaU2xFz0ME4pG2Joznq9-wiSLT0MdU6VHn7pLlG195VRsUeOc_dJtBnKkYu6kRL_kIM8hnCuqma9zYNVP3L2WN1suH4MoE2VYHZwo9bmGdHiM6JRDlS6_QRi5acLwcF3HNDSZSzbSiaM-giaOTZbie1TBHwBtECfBFqqGNWuKByvUBHieEwvo_Wgi57aQMw2CuBb32HkOtw0ppWJvftqV9tEqwOQ-N45v2X_ZF3AdAstUSvFAggqnXziQ8XhCutbpAZz3YxT6167qwdN9kKQDisRyYGlfXYXCe34X6XxwqPW0lOd8vx_kfucNASji3LOX7R7yRNed6DIMUwBqyDDSoCZDGa3h1nnUWRl1k1tkx4_K6xxKF95YwubL4_J-3BuGWk9V1-_nJDbezK7TEvEKB_X2z5Qz94_09oRbbahJdZAZXzEYk-wKuduLvyRHtwnkjWeZ5ToiyDGtfZo_xnkMZOm4dMA2fp82s--flTWtzSFw5arSNNsZVLOoeiBgQi3K6PVDP7_c1desSUsLLCCsGYdrINF76cVyLaBNwTjwjsev5HUdG&itm_campaign=CTP_YPD_TKA_PLA_UNK_ALL_UNK_UNK_UNK_UNK_X.86874_Y.777435_Z.1566594_CN.Product-Ads_TMSX.5602d521-8d03-4e22-b27c-dbf365bc8558&itm_medium=CPC&itm_source=tiki-ads&reqid=t0KVejEBQG&pos=65&redirect=https%3A%2F%2Ftiki.vn%2Fhop-16-vien-nen-ca-phe-rang-xay-nescafe-dolce-gusto-espresso-intenso-96g-p5437321.html%3Fspid%3D5437323,https://salt.tikicdn.com/cache/200x200/media/catalog/producttmp/7f/bb/5a/2795121246667ffacb24e53ed5aa69a3.png,4.6,True,False,False,13,False,False
737,Trà sữa Nhài Wings dạng cốc 104g x3 gói,90000,https://tiki.vn/tra-sua-nhai-wings-dang-coc-104g-x3-goi-p146366483.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_rulebase-newsku-listing-selected-w-competitor-v1_UNK_RB_PID.146366484&itm_medium=CPC&itm_source=tiki-reco&spid=146366484,https://salt.tikicdn.com/cache/200x200/ts/product/cf/56/55/3b877fc009a828aa9ce246ca5dd27ad6.jpg,0.0,False,True,False,0,False,False
738,Thùng Sữa Chua Uống Lên Men Tự Nhiên Dutch Lady Vị Tự Nhiên (48 hộp x 180ml),274000,https://tiki.vn/thung-sua-chua-uong-len-men-tu-nhien-dutch-lady-vi-tu-nhien-48-hop-x-180ml-p68841415.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202112070600_MD_PID.68841416&itm_medium=CPC&itm_source=tiki-reco&spid=68841416,https://salt.tikicdn.com/cache/200x200/ts/product/fa/34/36/71e6634ee61a18095918efbcd4d23298.jpg,4.8,True,False,True,28,False,False
739,Combo 3 gói Phô Mai Vuông Belcube - Vị Vani (15 Viên) - Hỗ Trợ Hệ Miễn Dịch,126000,https://tiki.vn/combo-3-goi-pho-mai-vuong-belcube-vi-vani-15-vien-ho-tro-he-mien-dich-p140248671.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_rulebase-newsku-listing-selected-w-competitor-v1_UNK_RB_PID.140248672&itm_medium=CPC&itm_source=tiki-reco&spid=140248672,https://salt.tikicdn.com/cache/200x200/ts/product/36/4b/a3/5fe2ca0fd59f8008f848226ea4500611.jpg,0.0,False,True,False,0,False,False
740,Combo 2 hộp Cà phê hòa tan NESCAFÉ Latte (Hộp 10 gói x 24g) - [Tặng 1 Thố thủy tinh có nắp],130000,https://tka.tiki.vn/pixel/pixel?CLICK=&data=djAwMbaOKVSu4WIduA6911eo5agquSVYhEBOrs4RqYrqDWSax9bAggg34jF41giFSHurl9thj8IBcnNK3AN5p2QNxO63iP_NYswTfSMIzX-sWhxJFpLD1cPGLoRBhE8W2GYcx0QwP_IFQzG5MrM_6wbjJ0iP_e-EuGF9pMmSAl6aqKxk_MocpHtDQnKiPfGhbFdyl-QoZ-3uTMww_hkxPCrpW4MA-cov2ImA0uh4tLvQ-wEOciWeI1IX8JIKinUgyBLI0_dQ3IZUfmZWIKCTgbfK6uU3Zm0QigC9_tBzdsagQLD-2lTGngD3zRjROgpXXV6NU1ADY7QUvXcu_aoRTl_QFjh2FTt9IiMR0AAtaUnT_eY-EesuW1xe66Fs8FkyH1_6w9HjvSb0ILHjvtQXYr1p9A8W_6jaVCdTQLEEr-5CPu_dhlZq958zJn6kRhKX-2hsN4FfxtzBWr_O4OPoG3MMdZrgUmLi4kGVhexu-jMFeACjalAdzHN1nmrmj_ij_DHTNFRjnjPYbuLYfuW07WSmxfTCtx091UBre-SSPpo3k4_jtUbG9lOrvYOqyg1HXoibb_oC3zcJKOP3hTvGvwTMOJvZ5aoUGr5xciqcUcvoh9GbGl4bLYnYLvx1f1ycXNd6n_pcY8Kwr370ZTQnaAuo3hFpmrZHQ7NqCFtfqi2k94_DuwRYa6a23tdsCLXt5a43EDtg3MVK3PccNfc35PXSPZQG-SYax_GQzGqLYqO9jQX9TF_A-BsfG0dVthgv8tTfjrON54TDcUAGCBaD7USj8WAmyRHs72lssgvQM9FjRS9ysIRnRDVLT3IYu4cA1zb2ftblFzI7MRGtLR7FNNb1ZfxOV3IBfSv8g0dsIvTPXPJKamqWCjc3SbcfRnfbZ3Z51oRJbrW_7htJ7zxbXcwxcBgBuDJZNjBIB0ahOjURHmQ5kdBrEKW6-_I3rbc3StQNK6cCrGq2JXQH1wUJMBMN4UIf9ECquEOwoFAeuxSoWEEdf9wqU6KlGWWR8c7iMsEB7VG-XzzkYtymF2UWvpHXhJ_K_7P3A2J---MI4tWX7ah_5J4-wrwefu7p7zm4ZGpfnWMXh5w6oPrpU7dDDJfm2VHPCFfAWYkdMNw&itm_campaign=CTP_YPD_TKA_PLA_UNK_ALL_UNK_UNK_UNK_UNK_X.86874_Y.777435_Z.1566587_CN.Product-Ads_TMSX.5602d521-8d03-4e22-b27c-dbf365bc8558&itm_medium=CPC&itm_source=tiki-ads&reqid=t0KVejEBQG&pos=69&redirect=https%3A%2F%2Ftiki.vn%2Fcombo-2-hop-ca-phe-hoa-tan-nescafe-latte-hop-10-goi-x-24g-tang-1-tho-thuy-tinh-co-nap-p136519782.html%3Fspid%3D136519784,https://salt.tikicdn.com/cache/200x200/ts/product/16/43/45/9add8c13cfec6ce8a55eaa6043eeceb7.jpg,5.0,True,False,False,19,False,False
741,Cà Phê rang xay M3 hảo hạng nguyên chất 100% - pha máy/pha phin từ Pulls Coffee gói 250g/500g,57500,https://tiki.vn/ca-phe-rang-xay-m3-hao-hang-nguyen-chat-100-pha-may-pha-phin-tu-pulls-coffee-goi-250g-500g-p145639528.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_rulebase-newsku-listing-selected-w-competitor-v1_UNK_RB_PID.145639530&itm_medium=CPC&itm_source=tiki-reco&spid=145639530,https://salt.tikicdn.com/cache/200x200/ts/product/aa/5c/34/9372579b5df722a3099675092340605f.jpg,0.0,True,True,False,0,False,False
742,Cà Phê Sữa Đá Ông Bầu OB Café 240g,46000,https://tiki.vn/ca-phe-sua-da-ong-bau-ob-cafe-240g-p105064284.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202112070600_MD_PID.105064285&itm_medium=CPC&itm_source=tiki-reco&spid=105064285,https://salt.tikicdn.com/cache/200x200/media/catalog/producttmp/e7/e4/0d/5cbd6402bb740cedc6285d9f75016626.jpg,4.8,True,False,False,6,False,False
743,NuVi Thức Uống Sữa Lúa Mạch Lắc Cacao NLL180TIA 180ml NUTIFOOD,9000,https://tiki.vn/nuvi-thuc-uong-sua-lua-mach-lac-cacao-nll180ti-180ml-nutifood-p122401248.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_rulebase-newsku-listing-selected-w-competitor-v1_UNK_RB_PID.144582559&itm_medium=CPC&itm_source=tiki-reco&spid=144582559,https://salt.tikicdn.com/cache/200x200/ts/product/a9/fb/29/36dfbd74ee0ff65db70109cb8bfc12cd.png,0.0,False,False,False,0,False,False
744,Thùng 48 Hộp Sữa Chua Lên Men Tự Nhiên Yomost Bạc Hà - Việt Quất (170ml/Hộp),301000,https://tka.tiki.vn/pixel/pixel?CLICK=&data=djAwMcgaQlCqiUEEoueUJWDb4uyaKPsIsqW3r71PThF2MNIgi3N68J7iYz6PUp85_Tia0EqdjsXkdnYUTli0baEWuLjzDlQNYbyRCMmoJ6WSCjqgysMXwtU6G0tGqDOd1EID3JPYgXxPKMFkGRkZ0_uFG1MolIffjHTaxDHY3JNyM9PWZk94nqGmP1sTr9Cb0bPUCX6n0wLAcIlLDn6hZUxIJdQb3sufyohriz9wnGMyLnVepR3XvGzPJB0qU7u47Wu_QF5X4edBzxBdBFA2jwHLr7dd8P0oe7xrYntYjmJ_QY91nMWA-NJwEu_RsFQ1k3jhNSDz8-4yoWeXMDdED_PlHcU3ehwLk973WavB1Wd3csfdteSXAa4_vw_TqYRNXlffj0uARjT4_KvFmCy4Hwwlc8fqrjadT4mybDIVqV43SXAB4I2vCdWeJibyl2S3nQ5KSKf645uaDXfGEN6-S8C6MpQX41M1uFrOmxbUmZ3kEGsHPVK_Nqgmh3esWNpI7ZvgEDI8aOKhstJlHsbEq1IX6TQAJuPVOazUnUkbJtrjxfDfFwxeuuvVc7gwDHicevrO0yGU2sLLPKOvyNsejYoOWxcCKnrqneUQpAVvszena0cxms5F_5vUA_w-VCO76-rPVzCcR7Uiibib6u0nJrJusW0Qri7_eLGFlYpO6hCLL7REjNKEKIYmTvITbzBel2t34gOkWnQJy8bQ4tUfU39mSXNDSf_XG5z_UXwnD0UQ82Hk_R3NyB9IE8EVjdf5kYZRc1Fd7A9m0dqCMTlR-QapLesvCebZdkjoNPnNFt2plz7mcsptQiNCMjt_3x_iF9S0xxMZcwgFPb_jV8E_fwPlFy93XpIEt_18c1OdGUv3sF0QUOojW8Yv8VOdJrimkQcZ3wurbsVkra572UWTxEVvn8FGp6Ci2QHjU8RlnGuivLghMj0ON3ou9A-fr8YM2a39Z_Yy1CuCccdrDFakohzodUPDjgm35lmOL2D_ygcvkTc61cs7SwWKTMMMMJhzb_gZdFp4Jt_KguJxzWaE2RnzwEKyeXeTdM2xVgH66TaVNIj88a8Ze2xXe6S4W-VuhtF9wazOYVWnpOU6n-1oJm6wxogHYsLwmCKlOtMYc4njJWLVfNu6ibfv&itm_campaign=CTP_YPD_TKA_PLA_UNK_ALL_UNK_UNK_UNK_UNK_X.28007_Y.211091_Z.573892_CN.Branded_AWO&itm_medium=CPC&itm_source=tiki-ads&reqid=t0KVejEBQG&pos=73&redirect=https%3A%2F%2Ftiki.vn%2Fthung-48-hop-sua-chua-len-men-tu-nhien-yomost-bac-ha-viet-quat-170ml-hop-p2454357.html%3Fspid%3D2600533,https://salt.tikicdn.com/cache/200x200/ts/product/94/6e/9e/98417490ddd08cfd3ebf2e44ff25c169.jpg,4.8,True,False,False,16,False,False
745,Gạo Vibigaba nghệ 1kg - Hộp Hút Chân Không,75000,https://tiki.vn/gao-vibigaba-nghe-1kg-hop-hut-chan-khong-p125753787.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_rulebase-newsku-listing-selected-w-competitor-v1_UNK_RB_PID.125753788&itm_medium=CPC&itm_source=tiki-reco&spid=125753788,https://salt.tikicdn.com/cache/200x200/ts/product/de/ed/ec/f65431915ec180bc1de1846970c85157.png,0.0,False,True,False,0,False,False
746,Thùng Sữa Tươi Tiệt Trùng Nguyên Chất TH True Milk (220ml x 48 Bịch),372000,https://tiki.vn/thung-sua-tuoi-tiet-trung-nguyen-chat-th-true-milk-220ml-x-48-bich-p14936810.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202112070600_MD_PID.14936811&itm_medium=CPC&itm_source=tiki-reco&spid=14936811,https://salt.tikicdn.com/cache/200x200/ts/product/4f/89/66/1b9ba412eb3e5d0845bce640fbe5eed1.jpg,4.5,True,False,True,3,False,False
747,Kẹo Mềm Dynamite Chew Sôcôla hương bạc hà 125g,18000,https://tiki.vn/keo-mem-dynamite-chew-socola-huong-bac-ha-125g-p144514789.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_rulebase-newsku-listing-selected-w-competitor-v1_UNK_RB_PID.144514790&itm_medium=CPC&itm_source=tiki-reco&spid=144514790,https://salt.tikicdn.com/cache/200x200/ts/product/54/71/1c/a6b1d5b1edf135a415c3837022dc0429.jpg,0.0,False,False,False,0,False,False
